title,vote_average,vote_count,original_language
The Monolith Monsters,6.7,57,en
Nobody,4.9,9,en
The Demolitionist,5.4,19,en
Agency of Vengeance: Dark Rising,2.3,7,en
Alien: Specimen,6.2,67,en
Triassic Hunt,5.5,42,en
Tales of an Ancient Empire,3.3,16,en
Wyrm,8.2,5,en
Alien Planet,7,22,en
Dark Storm,5.6,22,en
Collision Course,4.1,30,en
Can't Take It Back,3.4,15,en
Creative Control,5.3,58,en
Creatures the World Forgot,4.9,13,en
The Chilling,4.1,18,en
The Illustrated Man,5.7,45,en
Polish Legends: Operation Basilisk,6.5,21,pl
Death Warmed Up,4.4,24,en
The Amazing Screw-On Head,6.9,34,en
Escape from the Bronx,4.7,36,it
Pixels,7,63,en
Extinction: The G.M.O. Chronicles,5,29,en
"Goke, Body Snatcher from Hell",6,34,ja
Volt,5.6,12,de
Lockdown: 2025,10,2,en
The Corpse Vanishes,4.1,48,en
Ten Minutes Older: The Cello,6.7,22,ru
Heart of a Dog,6.4,12,it
Megaforce,3.7,49,en
Syngenor,3.7,23,en
Teenagers from Outer Space,4.1,39,en
The Rage,4.1,32,en
Doctor Who: The Centenary Special,0,0,en
Creature of the Walking Dead,3.2,10,en
Monsters of the UFO: Incident at Kelly,0,0,en
UFO Robot Grendizer vs. Great Mazinger,5.8,12,ja
Arctic Void,5.2,10,en
Creators: The Past,4.3,9,en
Tooth and Nail,4.6,48,en
Kamen Rider Wizard in Magic Land,5,6,ja
Virtual Combat,5,13,en
Born in Flames,6.2,35,en
Steel and Lace,4.8,14,en
Gunbuster: The Movie,7.9,7,ja
ThanksKilling 3,3.7,25,en
The Blood Beast Terror,5.5,36,en
Scan Ahead,0,0,en
The Cretaceous World,0,0,zh
Estímulos,10,1,pt
2099: The Soldier Protocol,3.8,8,en
Tears of Steel,5.4,45,en
Cyborg Cop,4.1,33,en
2047: Sights of Death,3,34,it
Badlanders,2.7,5,en
Martian Successor Nadesico: The Motion Picture - Prince of Darkness,7.8,4,ja
Bang Bang Baby,6,21,en
The Ultimate Warrior,5.9,47,en
The Dungeonmaster,5.1,37,en
Timerider: The Adventure of Lyle Swann,5.1,35,en
Alien Code,5.5,43,en
Tensou Sentai Goseiger: Epic on The Movie,4.6,4,ja
Paradise for All,6.5,21,fr
The Dustwalker,5,11,en
One More Shot,5.7,3,zh
Ghost Chase,4.9,18,en
The Alligator People,5.7,35,en
Replace,4.9,35,en
Generation P,6.5,79,ru
LEGO Star Wars: Revenge of The Brick,6.1,24,en
Kamen Rider Kiva: King of the Castle in the Demon World,7.6,4,ja
The Seed,4.3,17,en
Pale Cocoon,6.5,51,ja
An Elf's Story,2.7,8,en
Max Headroom: 20 Minutes into the Future,6.5,33,en
Ghoulies IV,3.3,38,en
Tomorrow Before After,0,0,en
The Vineyard,4.8,20,en
Engineering Red,4.6,4,ru
The Sender,5.3,11,en
Backlight,6.8,28,en
Morlocks,4.8,16,en
Mad as a Mars Hare,6.3,34,en
Ultrasound,5.5,12,en
Atlantic Rim: Resurrection,2.4,21,en
Roey's Super Cool SFM Animation,0,0,en
Machete Kills Again... in Space,0,0,en
Tenchi the Movie 2: The Daughter of Darkness,6.6,12,ja
Vicious Lips,4.9,26,en
Out of Time,5.3,14,en
Cyberzone,4.4,13,en
Portals,3.5,24,en
Gray Matter,5.6,11,en
The Monster That Challenged the World,5.6,39,en
Death Trance,6,52,ja
Cerebrum,6.3,20,en
Godkiller: Walk Among Us,5.8,19,en
Toxin,3.2,22,en
Alienator,3.4,34,en
Superman,4.2,7,hi
Space Babes from Outer Space,3.8,12,en
Elephants Dream,5.8,58,en
Mazinger Z vs. Doctor Hell,0,0,ja
Hologram Man,4.2,11,en
Scorched,6.2,11,en
King of Kong Island,3.6,14,it
Dimensions,4.8,16,en
The Humans & the Mongoose,4.2,6,ar
The Monster X Strikes Back: Attack the G8 Summit,4.7,14,ja
Terminator 5: The Death of Hollywood,7.2,5,ru
Harrison Bergeron,6.7,39,en
Captain Nemo and the Underwater City,4.9,18,en
Sole Survivor,6.7,10,en
Transformable Shinkansen Robot Shinkalion Movie: The Mythically Fast ALFA-X that Comes from the Future,6.5,2,ja
"Yongary, Monster from the Deep",4.6,61,ko
Frankenstein: The True Story,7.5,24,en
Distant,0,0,en
The Vanguard,3.9,19,en
Furia,5.2,16,en
After Darkness,3.7,32,en
The Time Travelers,4.8,59,en
The Wanting Mare,6.2,10,en
Ninpuu Sentai Hurricaneger vs. Gaoranger,6.8,7,ja
Kamikaze,6.5,11,fr
The Invisible Maniac,3.8,16,en
Blue Beetle,0,0,en
The Day Time Ended,3.8,38,en
Beyond the Time Barrier,6,26,en
Meatball Machine,5.4,54,ja
Sweet Tooth,6.8,4,en
Chao in Space,7.3,3,en
Cruel & Unusual,6.1,29,en
Gamera vs. Zigra,5.2,39,ja
The Land That Time Forgot,3.7,38,en
Seedpeople,4.2,22,en
Invasion Roswell,3.8,19,en
Time Changer,5.3,32,en
El arca de Noé,4.5,11,es
Mail Order Monster,5.1,16,en
Eva Man (Two Sexes in One),4,6,en
Can of Worms,4.4,28,en
Cemetery Gates,3.5,17,en
Dragon Sword：Outlander,6,3,zh
Minor Premise,5.2,19,en
Aria the Benedizione,9,1,ja
Engine Sentai Go-Onger: 10 Years Grand Prix,10,1,ja
Red Planet Mars,4.5,18,en
Mad Max: The Wasteland,0,0,en
The American Astronaut,6.8,42,en
The Lady Shogun and Her Men,5.5,8,ja
Dust of War,6.4,17,en
Real Playing Game,4.2,20,en
The Invaders,4.7,3,en
Shuriken Sentai Ninninger vs. ToQger the Movie: Ninjas in Wonderland,0,0,ja
Harmagedon: Genma Wars,4.8,15,ja
Manborg,5,57,en
Heisei Rider vs. Showa Rider: Kamen Rider Wars feat. Super Sentai,5.6,6,ja
Kamen Rider W Returns: Kamen Rider Eternal,3.9,7,ja
Blade of the Phantom Master,5.6,10,ja
Eternity,4.3,8,en
2001: The Making of a Myth,6.5,21,en
Sex Files: Creating the Perfect Man,0,0,en
Cinderella 2000,3,13,en
Day the World Ended,5,45,en
DreamWorks Home: For the Holidays,5.2,10,en
Teknolust,4.4,22,en
Merlin: The Return,5.5,37,en
Darkside Blues,5,14,ja
More,7.7,130,xx
Soulkeeper,5.5,20,en
Dragon Head,5.3,13,ja
Sex Files: Pleasureville,6.3,6,en
The Vindicator,4.5,21,en
"Go Away, Ultramarine",4,1,ja
Shin Kamen Rider: Prologue,4.6,7,ja
Kamen Rider: The First,6.6,13,ja
H.G. Wells' The War of the Worlds,5.2,13,en
Super Kamen Rider Den-O Trilogy - Episode Yellow: Treasure de End Pirates,4.3,3,ja
The Disappearance of Flight 412,5.1,14,en
Adele Hasn't Had Her Dinner Yet,7.5,43,cs
Wild Zero,5.3,52,ja
(UN)Ideal Man,5.8,15,ru
I Married a Strange Person!,7,33,en
Sinbad: Beyond the Veil of Mists,4.6,20,en
Barbarian,2.9,7,en
Alive in Joburg,6.8,79,en
Varan the Unbelievable,4.7,18,en
GoGo Sentai Boukenger vs. Super Sentai,5.5,5,ja
St. John's Wort,5,15,ja
The Encounter,3.8,21,en
Heavy Armor 4: Monster Attack,0,0,zh
Between Waves,4.4,6,en
Final Voyage,4.3,7,de
Tripping the Rift: The Movie,5.5,29,en
Voyage to the Prehistoric Planet,4.3,21,en
Chimera Strain,4.5,11,en
Making Mr. Right,5.2,28,en
Gunhed,4.2,13,ja
Solum,5.7,6,en
Adam: The Mirror,6.4,22,en
Revelation,4.9,20,en
Ninpuu Sentai Hurricaneger: 10 YEARS AFTER,4.7,7,ja
Kamen Rider Hibiki The Movie: Hibiki & The Seven War Oni,6.8,2,ja
Spasms,5,19,en
GARO Special: Beast of the Demon Night,7.7,3,ja
Android Apocalypse,4.3,28,en
Scrat: Spaced Out,6.4,41,en
Flight To Mars,5.3,22,en
Circuitry Man,5.2,18,en
Super Capers,5,8,en
The Brides of Sodom,2.7,15,en
Lathe of Heaven,5.1,9,en
Crusher Joe,6.6,7,ja
Johnny Express,7.4,48,xx
Control Factor,4.8,13,en
Underworld,3.5,19,en
Trailer Park Shark,4,11,en
Ultraman Ginga S the Movie: Showdown! The 10 Ultra Warriors!,5.5,6,ja
Covert One: The Hades Factor,6.1,22,en
Android,5.3,42,en
The Frozen Dead,5,20,en
Dead Shadows,3.7,32,fr
Return of the Roller Blade Seven,4.8,3,en
The Little Girl Who Conquered Time,6.2,17,ja
Kamen Rider Agito: Project G4,4.5,2,ja
Breaking Barbi,2.8,6,en
The Tangle,5.2,12,en
Venus Descending,6,1,en
Box Room,5.7,7,en
Primal Rage,5,20,en
The Robinsons: Lost in Space,5.6,5,en
Monica's Gang in an Adventure in Time,7.4,59,pt
The Speed of Thought,4.7,34,en
The Thing with Two Heads,4.6,34,en
Scared to Death,4.2,17,en
Escape from Area 51,2.3,3,en
Star Raiders: The Adventures of Saber Raine,3.7,15,en
Hide and Creep,6.2,16,en
G.I. Joe: A Real American Hero,5.8,5,en
Saltwater,3.7,38,en
Curse of the Faceless Man,6.2,13,en
Under the Hood,6.3,36,en
Agent Revelation,6.3,25,en
Prophecies of Nostradamus,6.7,8,ja
Mobile Suit Zeta Gundam A New Translation II: Lovers,7,13,ja
Alien: Containment,6.1,37,en
Zokkomon,6.6,5,hi
"20,000 Leagues Under the Sea",6.4,41,en
The Hunt,4.3,14,en
Gekisou Sentai Carranger vs Ohranger,5.5,5,ja
Illegal Aliens,5,11,en
One Million B.C.,5.8,19,en
To Every You I've Loved Before,0,0,ja
Alag,3.9,8,hi
Aberration,4.6,17,en
After Blue (Dirty Paradise),5.3,20,fr
The H-Man,6.3,22,ja
Heart of the Warrior,4.9,12,es
The Monk and the Demon,6.9,25,ru
The Tunnel,6.4,11,no
Under the Dog,6.9,16,ja
The Device,3.5,34,en
Gammera the Invincible,5.3,20,en
In the Year 2889,2.7,16,en
"Caltiki, the Immortal Monster",5.8,39,it
"Die, Monster, Die!",5.7,47,en
Elfen Lied Special,8.2,6,ja
Ura Horror,6.5,1,ja
Plurality,4.5,1,zh
Rockman.EXE: The Program of Light and Darkness,1.5,2,ja
The Wild Hunt,6,36,en
Harmony,4,1,en
Star Knight,4.2,25,es
"Abraxas, Guardian of the Universe",3.5,26,en
It Happened Tomorrow,6.9,42,en
The Giant Claw,4.8,58,en
The Magnetic Monster,5.9,24,en
Doctor Who: The Curse of Fatal Death,7.3,37,en
Lightning Strikes,4.9,18,en
MAID-DROID 2: Maidroid vs. Hostroids,0,0,ja
Aqua Teen Forever: Plantasm,0,0,en
Code Geass: Akito the Exiled 5: To Beloved Ones,5.5,21,ja
Transmorphers: Fall of Man,3.6,20,en
Disaster!,5,25,en
Deadly Invasion: The Killer Bee Nightmare,4.9,28,en
The Day the Earth Stopped,3.9,33,en
Daemonium: Soldier of the Underworld,4.3,15,es
Space Battleship Yamato 2202: Warriors of Love,9,3,ja
Parasite Dolls,5.5,22,ja
The Shape of Things to Come,4.2,17,en
Dead Weekend,2.3,10,en
The Underground War,0,0,zh
Incontrol,5.6,11,en
RZ-9,4.1,9,en
Bunker Palace Hotel,6.4,31,fr
C.I.Ape,5.5,8,en
Kamen Rider × Kamen Rider Ghost & Drive: Super Movie Wars Genesis,6,1,ja
The Last Journey of the Enigmatic Paul W.R,5,12,fr
Future Fear,6.4,14,en
Frankenstein: The College Years,4.5,16,en
Superman,5.4,11,en
M3GAN,0,0,en
Riverworld,4.7,26,en
Agent 505 - Death Trap Beirut,6,1,de
Ultraman Saga,7.1,7,ja
Deadly Weapon,4.8,5,en
The Red Spectacles,6.2,20,ja
666: The Devil's Child,2.8,4,en
Captain America,6.1,19,en
Voyage to the Planet of Prehistoric Women,3.4,34,en
Rebirth of Mothra,6.2,30,ja
Dead Still,3.9,11,en
The Cure,4.5,22,en
Portal: No Escape,6.8,87,en
Trancers 6: Life After Deth,4.4,15,en
Yeti: The Giant of the 20th Century,3.5,14,it
Disco Raja,7.1,8,te
Razortooth,4.1,17,en
Planzet,5.4,7,ja
The Infinite Man,6,41,en
The Moment After 2: The Awakening,5.6,8,en
Shangri-La: Near Extinction,5.3,6,en
Prey,5.3,23,en
Princess Blade,5.8,25,ja
Black River,5.4,21,en
Moebius,5.9,33,es
Mutant Blast,5.7,6,pt
The Peacock King,6.6,5,cn
Alien Nation: Body and Soul,5.7,14,en
Adrenalin: Fear the Rush,4.8,55,en
Doctor Who: The Night of the Doctor,8.1,50,en
Axcellerator,6.3,38,en
Neon Genesis Evangelion: Resurrection,9,1,ja
The Asphyx,5.9,45,en
Dr. Alien!,5.1,19,en
Alien Siege,4.7,17,en
Kamen Rider Decade: All Riders vs. Dai-Shocker,4.8,5,ja
Mobile Suit Gundam: Cucuruz Doan's Island,7.3,3,ja
Humanity's End,2.8,20,en
Minecraft: Il Film di Pete,0,0,it
Thunderbird 6,5.8,27,en
Electronic Labyrinth: THX 1138 4EB,6.1,54,en
Edge of Extinction,4.8,12,en
Dr. Otto and the Riddle of the Gloom Beam,5.5,17,en
Jurassic Domination,10,2,en
Engine Sentai Go-onger vs. Gekiranger,5.7,5,ja
What Waits Below,3.7,9,en
Turok: Son of Stone,6,12,en
Emmanuelle 2000: Emmanuelle's Intimate Encounters,3.7,6,en
The Amazing Colossal Man,4.5,32,en
Dirty Computer,7.2,36,en
The Mysterious Island,5.6,14,es
Haunted High,4.8,27,en
First Spaceship on Venus,4.7,51,de
Aelita: Queen of Mars,6.1,51,ru
Alien Sniperess,1.5,2,en
Chouriki Sentai Ohranger: The Movie,5,1,ja
All Superheroes Must Die,4.4,28,en
Savage Planet,3.3,13,en
The Aerial,7,74,es
Doctor Mordrid,5.8,33,en
Path of Destruction,5.7,15,en
Transference: Escape the Dark,3.7,7,en
Cyborg Cop II,4.3,28,en
Sabretooth,5.1,18,fr
2307: Winter's Dream,4.1,22,en
Metallic Attraction: Kungfu Cyborg,5.4,7,cn
Stacked Racks from Mars,1,1,en
Domain,5.7,39,en
Hinokio: Inter Galactic Love,6.9,16,ja
Samurai Sentai Shinkenger vs. Go-onger: Silver Screen BANG!!,4.3,6,ja
Anunnaki,5.3,4,en
Kamen Rider Ryuki Special: 13 Riders,5,1,ja
Doppelganger,6.9,32,ja
Humans vs Zombies,4.8,18,en
Killer Tomatoes Eat France!,4.9,35,en
The White King,5.4,37,en
The Scopia Effect,5.5,14,en
The Carrier,3.8,20,en
The Blood of Fu Manchu,4.7,20,en
The Parasite Doctor Suzune: Evolution,2.5,4,ja
The Beast of Hollow Mountain,4,43,en
Petrov's Flu,6.8,37,ru
Ejecta,4.1,32,en
Metamorphosis,4.3,20,en
"Something, Somewhere",2,1,en
The Forbidden Dimensions,2.9,21,en
Frankenstein,4.7,9,en
Helldriver,6,37,ja
Batman Beyond,7.1,46,en
Play-Mate of the Apes,3.8,12,en
The Companion,4.3,6,en
The Devil Commands,6.1,23,en
Countdown: Armageddon,5.3,8,en
Horror of the Blood Monsters,3.2,27,en
The Crawling Hand,2.9,22,en
Hooked on the Game,6.2,44,ru
Biohazard,3.6,23,en
Xtro 2: The Second Encounter,4.6,27,en
Doomsday Machine,3.2,20,en
Zombie Death House,4.4,15,en
GIRLIEN,2,1,en
Guyver: Out of Control,5.9,11,ja
The Phantom Empire,3.3,10,en
Prototype,3.8,5,en
Recon 2022: The Mezzo Incident,3.6,9,en
Dancing on the Dark Side of the Moon,6.3,3,en
Bela Lugosi Meets a Brooklyn Gorilla,3.7,19,en
Not Quite Human,5.2,34,en
Date A Live: Encore OVA,7.6,11,ja
Nightbeast,3.7,37,en
Battalion,3.3,17,en
Village of the Giants,3.3,23,en
Red Dwarf: The Promised Land,6.5,12,en
How to Make a Monster,4.5,26,en
The Chasing World,5.8,16,ja
Dragon Storm,5.2,13,en
Star Slammer,3.9,24,en
Lost in the Pacific,4.6,22,zh
Metalstorm: The Destruction of Jared-Syn,4.6,27,en
Silent Warnings,4.2,26,en
Cryo,5.1,15,en
Like Cattle Towards Glow,5.7,16,en
Space Runaway Ideon: Contact,7,6,ja
The Bowery Boys Meet the Monsters,5.3,13,en
A*P*E,2.9,17,en
Final Frequency,0,0,en
Top of the Food Chain,5.3,14,en
The Flight That Disappeared,5.2,12,en
Men in White,3.7,13,en
The Giant Gila Monster,4,38,en
Cold Harvest,5.4,9,en
Macross 7: The Galaxy is Calling Me,5,9,ja
The Land Unknown,5.8,30,en
Cosmic Dawn,4.5,9,en
The Capture,5.6,9,en
The Prototype,5.4,13,en
1313: UFO Invasion,3.6,14,en
The Last Chase,3.4,19,en
2069: A Sex Odyssey,5,12,de
Night Skies,5.1,42,en
Virus X,3.5,17,en
Kamen Rider 4,4.3,3,ja
The Unseen,5.9,31,en
Max Cloud,5.1,32,en
Broken Darkness,9.5,2,en
Oasis,7.4,19,en
To the Solitary Me That Loved You,0,0,ja
Channeling,5.2,13,en
Gamera: Super Monster,6.3,31,ja
World Without End,5.7,36,en
Beginning of the End,3.8,27,en
Crash and Burn,4.5,25,en
Sequence Break,4.3,31,en
Time Trip App,5.2,3,ja
Resident Evil: The Final Chapter,6.1,2628,en
Algorithm: BLISS,4,8,en
Quanta,4,2,en
God of Thunder,4.5,11,en
The Adventure of Denchu-Kozo,6.1,25,ja
Kamen Rider Build NEW WORLD: Kamen Rider Cross-Z,0,0,ja
The Day the World Ended,4,24,en
The Nostalgist,7.1,15,en
Giant God Warrior Appears in Tokyo,6.4,26,ja
Dirty Pair: Project Eden,6.8,19,ja
Battle Planet,4.4,17,en
StarBeam: Beaming in the New Year,7.3,3,en
Arcade,5.1,26,en
Legion,3.3,11,en
"My God, My God, Why Hast Thou Forsaken Me?",7.3,16,ja
Not of This Earth,5.7,42,en
Mega Time Squad,6.3,39,en
Ghost Storm,5.5,20,en
Warrior of the Lost World,2.8,34,en
X-Men: First Class,7.3,11277,en
Timescape,0,0,en
Dark Relic,3.6,15,en
Galaxis,4,11,en
Plaguers,3.1,21,en
Zero-One Others: Kamen Rider Metsuboujinrai,9,2,ja
Holocaust 2000,5.9,36,en
Killer Tongue,5.3,29,es
Deep Evil,4.4,19,en
There's Nothing Out There,5.9,41,en
Madelines,4.9,11,en
S.S. Doomtrooper,5.9,16,en
The Pink Cloud,5.8,15,pt
Digital Man,5.1,14,en
Ghosts Can't Do It,2.8,21,en
Robot Ninja,5.6,9,en
The Lotus,4.8,13,en
Ku! Kin-dza-dza,4.5,50,ru
The Ghost Lights,0,0,en
BraveStarr: The Legend,6.3,17,en
The President's Analyst,5.7,29,en
Fire from Below,4.3,17,en
Project Hail Mary,0,0,en
Chabelo y Pepito detectives,7.8,32,es
Sasquatch Mountain,5.3,28,en
Tomorrow I'll Wake Up and Scald Myself with Tea,6.4,33,cs
Kraken: Tentacles of the Deep,3.9,28,en
Revenge of the Stepford Wives,5.6,7,en
Virgin Hunters 2,5.3,3,en
Ultraman X The Movie: Here He Comes! Our Ultraman,7.3,3,ja
Doctor Who: The Return of Doctor Mysterio,7.3,21,en
The Hidden II,3.9,23,en
Nemesis,0,0,en
Kaizoku Sentai Gokaiger vs. Space Sheriff Gavan: The Movie,6.3,11,ja
Android Insurrection,1.5,12,en
Aftermath: Population Zero,6.4,27,en
The Bees,4.6,29,en
The Hole,6.7,53,zh
The Devil Bat,5.3,57,en
Flesh Wounds,2.5,11,de
Latitude Zero,5.2,14,ja
Kamen Rider OOO Wonderful: The Shogun and the 21 Core Medals,3.8,5,en
Planet Raptor,4.1,8,en
Lapsis,6.3,31,en
Live Die Repeat and Repeat,0,0,en
WitchSlayer Gretl,4.1,10,en
Robot Chicken DC Comics Special II: Villains in Paradise,6.9,20,en
Survival Code,5,25,en
Robot Holocaust,3,24,en
Y2K,4.5,3,en
Molly,5,11,nl
The Leech Woman,4.6,28,en
Terror of Frankenstein,5.7,3,en
Plan 75,0,0,ja
Retrograde,3.4,30,en
Anna's Storm,5.1,8,en
The Heart of the World,7.2,72,xx
Ultraman: The Next,5.9,12,ja
Satanik,3.9,10,it
Lost Solace,6.7,9,en
Dominion,5.6,6,en
The Arrival,5.1,7,en
When Good Ghouls Go Bad,5.6,20,en
Dark Waters,4.7,12,en
Jurassic Prey,3.3,18,en
The Lost World: Jurassic Park,6.5,7071,en
Proteus,5,20,en
Cyborg Hookers,5.5,6,en
Killers from Space,3.8,36,en
Jurassic Revival,1,1,zh
Dam Sharks!,5.3,15,en
Lensman,6.6,16,ja
The Legend of Kaspar Hauser,6,30,it
The Brides of Fu Manchu,5.9,26,en
The Alien Report,0,0,en
Bikini Frankenstein,6.4,9,en
The Black Sleep,6.3,30,en
The Deep Ones,4.2,21,en
AI Amok,5.8,4,ja
Warriors of the Year 2072,5.4,27,it
Future War 198X,5.3,6,ja
Project Eden: Vol. I,6.8,13,en
End of the World,3.5,16,en
The Old Guard 2,0,0,en
Rogue Warrior: Robot Fighter,5.8,10,en
Killdozer,5.5,34,en
On The Edge,6.7,7,en
Kamen Rider Saber: Trio of Deep Sin,4,2,ja
Alpha Rift,5,4,en
Evilution,4.6,15,en
Platinum Data,5.1,25,ja
Vixens From Venus,7.3,3,en
The Big Bust Theory,4.5,5,en
DC Showcase: Kamandi: The Last Boy on Earth!,6.9,13,en
Evil Alien Conquerors,5.6,14,en
Dropa,6,6,en
Rachel's Dream,5,1,en
Alice in Wonderland,7.4,20,en
Steel Frontier,5,10,en
High Moon,5.6,18,en
Women of the Prehistoric Planet,3.9,15,en
Horror Hospital,5,44,en
Assignment Terror,5,24,es
Dead or Alive: Final,5.6,47,ja
Cyber Ninja,7.3,7,ja
Kamikaze 1989,5.8,16,de
Dead Sea,4.7,25,en
Bakuryu Sentai Abaranger Deluxe: Abare Summer is Freezing Cold!,4.9,7,ja
The Ape Man,4.3,27,en
Alien Hunger,3.6,7,en
The Being,4.8,33,en
Dogora,7.6,25,ja
Kamen Rider Zero-One The Movie: REAL × TIME,6.7,6,ja
The Immortal Wars,6.1,11,en
Chaos on the Bridge,7.2,37,en
The Corridor,4.6,38,en
Black Scorpion II: Aftershock,4.6,12,en
Street Fighter - Round One - FIGHT!,4.1,10,en
First Man into Space,5,32,en
Armored Trooper VOTOMS: Pailsen Files The Movie,7.8,2,ja
Gundam Reconguista in G Movie I: Go! Core Fighter,8.3,3,ja
The People Who Own the Dark,5.1,15,es
The Chronicles of Riddick: Dark Fury,6.1,262,en
Queen of Blood,5.7,29,en
Nukie,2,14,en
The Man with the Magic Box,5.9,36,pl
Cold Ground,5.6,48,en
T-Force,5.9,21,en
Who Wants to Kill Jessie?,7,31,cs
Tamala 2010: A Punk Cat in Space,6.6,19,ja
Kousoku Sentai Turboranger: the Movie,0,0,ja
The Spring,6.7,12,en
The Subjects,5.2,33,en
Jessica Forever,4.9,29,fr
The Power,6.5,23,en
Future Hunters,5,11,en
Ice Planet,4.7,16,en
Giant Woman vs. Big Octopus,0,0,ja
Alien: Covenant - Prologue: She Won't Go Quietly,5.4,7,en
Space Cop,5.3,49,en
The Cyclops,4.5,21,en
We Are from the Future 2,5.4,39,ru
Kamen Rider Ex-Aid Trilogy: Another Ending - Kamen Rider Genm VS Lazer,8,1,ja
Space Sheriff Shaider: THE NEXT GENERATION,10,1,ja
Transfer,6,16,de
Kamen Rider × Super Sentai: Super Hero Taihen – Who’s the culprit?!,5.5,3,en
Lost Time,3.3,27,en
The Iron Super Man,5.4,18,zh
Paragraph 78: Film One,5.3,39,ru
Kamen Rider Drive: Surprise Future,7.7,6,ja
The Great Martian War 1913–1917,6.7,10,en
Future Force,4.4,23,en
Scourge,4.8,20,ru
Carnosaur 2,4.5,36,en
A. I. Tales,6.1,7,en
2033,4.1,15,es
Gatchaman OVA,5.9,4,ja
Impulse,5,33,en
マジンガーＺ,0,0,ja
Break of Dawn,0,0,ja
Space Battleship Yamato 2199: A Voyage to Remember,8,1,ja
Evolver,5.1,28,en
Silver Hawk,5.4,40,cn
Genesis II,6.1,18,en
Epoch,4.7,48,en
Kamen Rider Black: Terror! Demon Mansion at Devil's Pass,6.5,2,ja
Alien Abduction,3.6,13,en
Kamen Rider Build The Movie: Be The One,9.7,3,ja
Ghost Voyage,5.8,17,en
Dead Meat,4.3,29,en
Curse of the Fly,5.6,50,en
Transformers: Broken Mirror,10,3,en
Island Claws,4,11,en
Test Tube Teens from the Year 2000,4.3,11,en
The Clone,6,2,es
Cyber Bride,2.9,13,en
Xtro 3: Watch the Skies,4.1,22,en
"Have Rocket, Will Travel",5.3,11,en
Future-Kill,4.5,13,en
Who?,4.9,22,en
Stereo (Tile 3B of a CAEE Educational Mosaic),5.5,48,en
Burnt Grass,6.9,7,en
G-Saviour,4.5,8,en
Implanted,4.5,14,en
Technotise: Edit and I,7,42,sr
Star Wreck: In the Pirkinning,6.8,52,fi
Iru Mugan,5.5,26,ta
Showdown at Area 51,4.8,23,en
"Reigo, the Deep-Sea Monster vs. the Battleship Yamato",5.8,10,ja
Sick,4.6,15,en
Dr. Goldfoot and the Girl Bombs,5.2,41,it
Blinky™,6.7,75,en
Unknown World,4.2,13,en
Maayavan,7.1,22,ta
Watch the Sky,7.5,4,en
Sagrada Reset Part 1,5.4,5,ja
Diverge,5.2,17,en
Doctor Who: The Infinite Quest,6.7,23,en
Immortal Combat the Code,4.3,3,en
Cloned,3.5,4,en
The Buried Secret of M. Night Shyamalan,7,13,en
Full Metal Panic! Movie 3: Into The Blue,5,2,ja
They're Back! Tokumei Sentai Go-Busters vs. Doubutsu Sentai Go-Busters,6,6,ja
Sherlock Holmes Returns,8.1,5,en
The Clones of Bruce Lee,6,7,zh
Norman,5.8,6,en
Danny's Doomsday,4.7,19,da
I Am Here....Now,3.5,32,en
Planet of Storms,5.7,30,ru
Frankenstein,3.8,6,en
Black Forest,4,27,en
The Dark Hour,5.5,44,es
The Frankenstein Theory,4.2,60,en
The Frankenstein Syndrome,4.9,31,en
Poor Things,0,0,en
Riverworld,4.6,29,en
I Am Alone,4.4,8,en
Interreflections,5.8,9,en
Auggie,6.6,7,en
First Signal,3.8,8,en
Bigfoot Wars,3.9,7,en
Indru Netru Naalai,7.7,25,ta
Megaville,5.8,5,en
Within the Rock,4.4,8,en
C.H.O.M.P.S.,4.7,10,en
Blackenstein,3.3,22,en
Iron Girl: Final Wars,3,2,ja
Hangar 10,4.4,47,en
"1,001 Ways to Enjoy the Missionary Position",3,3,en
Dr. Caligari,6,33,en
Wonder Women,4.6,25,en
Meatball Machine Kodoku,6.2,18,ja
Oblivion 2: Backlash,5.3,8,en
CyberTracker,4.4,20,en
Deadly Voltage,6.5,12,en
Transformers: Scramble City,0,0,ja
Evangelion: [√] It Can (Not) Be True,0,0,ja
Dirty Pair: Affair on Nolandia,6.8,4,ja
Hyakujuu Sentai Gaoranger vs. Super Sentai,6.3,5,ja
The Killer Eye,2.5,20,en
The Reconstruction of William Zero,5.2,33,en
I Was a Teenage Frankenstein,5.2,17,en
Phoenix the Warrior,3.3,15,en
The Yesterday Machine,4,10,en
The Crater Lake Monster,4,21,en
Eureka Seven Hi-Evolution,4.5,4,ja
Groom Lake,4,11,en
A for Andromeda,4.5,17,en
Something in the Dirt,0,0,en
Linoleum,0,0,en
Chosen Survivors,5.4,21,en
Fiend Without a Face,6.1,61,en
Panda vs. Aliens,0,0,en
FLCL Alternative,6.1,7,ja
You Might Get Lost,5.6,8,en
Dead Air,5.2,30,en
Alien: Covenant - Prologue: Crew Messages,5.7,9,en
Toward the Terra,6.7,14,ja
Kidou Keiji Jiban: Great Explosion at the Monster Factory of Fear,7.7,3,ja
Corporate Monster,7.4,18,en
Kamen Rider Amazons Season 2 the Movie: Reincarnation,9,2,ja
The Surgeon,5.5,15,en
Rumpelstiltskin,3.9,8,en
Dracula vs. Frankenstein,4.8,35,en
Emmanuelle 2000: Emmanuelle Pie,4.8,6,en
Lords of the Deep,2.7,23,en
Blood of the Vampire,6.1,23,en
